100,100,100
93.846192403337050,101.6517552334589687875,107.579939519942725
94.1650186672360525,102.8450144246881486765,111.539144251198300
93.544068451585000,104.32198498028884728675,114.901718102610800
94.1934357426396950,105.63467113096627926075,119.6047330423262625
90.4630963485080475,107.299110314309572140675,119.9485822655882300
86.7941291403002475,108.329800422338398228175,121.2872395687272575
86.3486074062674500,109.253135192719932654925,124.6926617334859500
84.5322275672660275,110.374933284787404485175,129.2739991041419575
83.6088614763340775,111.463328158736529763425,129.29973938884954175
85.0537044266964925,112.684114295338661323425,131.2155218874247825
83.9411545406124250,113.723914256399433367675,133.6064528578678475
89.3471112518752500,115.167856747987465380175,132.41429131147371675
88.5314944336611825,116.251484452584701737675,137.29387927633564175
93.1083931286832775,117.500894979287072915175,137.68187404133847175
95.5670952908879700,118.577521843420259255175,139.42681581056916675
94.4422308355558025,119.6493066650158706937,142.22326758547888125
93.9632438400109300,121.1519419496908105487,146.01809585242716675
95.7364550274841525,122.4189746661189774612,146.47076078891561175
94.8748261833457650,123.3634201052967894212,148.87965177431545925
95.9768266839456125,124.6579460603003492337,151.12105321739980675
95.74962340460074675,126.1486490478554117712,153.08306107041583925
97.43495883744485175,127.6489775284982703362,152.56087034424435425
92.07685655233592675,129.09310502106879970945,153.86510666743476925
91.38371102134173675,130.8085034164712268697,157.43101905067972350
91.11420055157814925,132.2256679028655351002,158.42969842436112600
92.65736720867261925,133.8040184919075089602,160.47765644797142925
90.88897114599864675,135.2005578857964727677,164.71047238900092925
85.97350512441902175,136.3347531883319069452,161.75640154390413975
89.34489324280217175,137.4341858233431153627,163.74246782475433725
94.60999560194302175,138.5178619980505873252,169.93331260988946225
96.24862217204308425,139.9626288984272387902,170.88808791867038725
96.76179401413431175,141.0309826551852139132,170.96896552234325300
100.96304954153873675,142.2327794589636971617,175.796349788582728050
100.64653471740277175,143.5437158600720612967,181.321729028495653050
100.625177666102752050,144.6334370323584017922,182.679784141248048050
104.265031172050427050,145.8403635161628982617,185.17468403240815300
104.251768214388611100,147.4245309166641154422,187.308503557209263050
104.031353646877852100,148.589352152275110294975,187.51020395281503800
102.924405421793739600,150.060296073930625143225,192.02317561079141300
104.735794132695842100,151.411970571891467514725,193.35112805717646550
104.365925094101934600,152.210889208082576624725,194.06925648844188050
106.688590046571492100,153.70881829614512296385,195.70864737748832050
106.584191967500203600,155.01491301901925834635,200.59025038723749550
106.111964963795983600,155.93894261131862534885,204.44956809910294550
103.889229105236968600,156.79916738174725717885,202.66659533100403300
107.221320589448068600,157.75575786053475869835,198.48444007320563300
105.370858513216388600,158.97738637577286471485,202.84611961691478300
107.893381348243538600,160.3742476596304409213325,202.87570387193703475
109.245906587250393600,161.5017951232280256188325,204.73535671019248975
110.104116556283436100,162.6592530471774180838325,207.78677790042896475
113.109272171283111100,164.1607657379350692738325,212.56764569122321475
112.734021146766486100,165.2260341609224106413325,215.00308531494473225
113.085023923918588600,166.9006774528099835013325,217.40981916486262225
116.137128508889763600,168.6240584782969730563325,219.34494382942934975
117.657421512769116100,170.2485654772894216288325,225.85614369261532475
120.354296523758366100,171.3497852744840214113325,222.83755863785757475
117.256463950032291100,172.5691294615661088570825,224.25280968714207725
117.964860822338873600,173.7395109665481460385825,227.70563948868565225
117.718141748612990600,175.2693377591830521685825,226.89303016528504225
